,obs_name,mu,sigma1_min,sigma1_max,sigma2_min,sigma2_max,obs_type,n_variables
26623,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_llr,274.2,196.7,382.5,147.8,514.7,llr_factorized,6
26624,jj_l_dR_x_jj_lnu_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,4
26625,jj_lnu_dR_x_jj_lnu_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_mbb_x_bjets_dPhi_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,7
26626,jj_lnu_dR_x_WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_mbb_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,5
26627,jj_lnu_dR_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_llr,274.2,196.1,384.7,146.8,519.8,llr_factorized,5
26628,WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_bijet_dR_x_bjets_mbb_llr,274.2,195.7,386.8,146.2,524.8,llr_factorized,5
26629,jj_l_dR_x_jj_lnu_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_llr,274.2,196.7,383.6,147.8,515.5,llr_factorized,7
26630,jj_lnu_dR_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_pt_rat_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,5
26631,jj_lnu_dR_x_jj_l_dPhi_x_min_b_l_dR_x_WW_pt_llr,274.2,196.9,384.7,147.3,516.3,llr_factorized,4
26632,jj_l_dR_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,7
26633,jj_lnu_dR_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,7
26634,jj_lnu_dR_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_bjets_mbb_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,5
26635,bjets_pt_bb_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_x_bjets_dPhi_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,10
26636,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,8
26637,jj_l_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,7
26638,jj_l_dR_x_jj_lnu_dPhi_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_llr,274.2,196.9,382.5,147.3,514.7,llr_factorized,6
26639,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_WW_pt_x_trijet_bijet_dR_llr,274.2,196.7,384.7,147.8,516.3,llr_factorized,7
26640,jj_lnu_dR_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_x_bjets_dPhi_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,9
26641,WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_llr,274.2,195.7,384.7,146.2,519.8,llr_factorized,8
26642,jj_lnu_dR_x_WW_mInv_x_bjets_dR_x_trijet_pt_rat_x_bjets_dPhi_llr,274.2,196.1,384.7,146.8,519.8,llr_factorized,5
26643,jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_llr,274.2,196.1,384.7,146.8,519.8,llr_factorized,7
26644,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_bjets_dPhi_llr,274.2,197.1,382.5,148.4,514.7,llr_factorized,7
26645,jj_l_dR_x_jj_lnu_dR_x_trijet_pt_rat_x_blnu_bl_mInv_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,4
26646,jj_l_dR_x_jj_lnu_dR_x_WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_trijet_bijet_dR_llr,274.2,195.7,386.8,146.2,521.3,llr_factorized,9
26647,WW_mInv_x_min_b_l_dR_x_WW_pt_x_trijet_bijet_dR_llr,274.2,195.7,386.8,146.2,521.3,llr_factorized,4
26648,jj_l_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.2,196.7,382.5,147.8,514.7,llr_factorized,9
26649,bjets_pt_bb_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_bjets_dPhi_llr,274.2,196.7,382.5,147.8,511.2,llr_factorized,7
26650,jj_lnu_dR_x_WW_mInv_x_jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,5
26651,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,8
26652,jj_l_dR_x_jj_lnu_dR_x_WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_bjets_dPhi_llr,274.2,195.7,384.7,146.2,519.8,llr_factorized,7
26653,jj_lnu_dPhi_x_bjets_pt_bb_x_bjets_dR_x_trijet_pt_rat_x_blnu_bl_mInv_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,7
26654,jj_l_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_min_b_l_dR_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.2,196.7,384.7,147.8,516.3,llr_factorized,8
26655,jj_l_dR_x_WW_mInv_x_jj_lnu_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.2,195.7,386.8,146.2,524.8,llr_factorized,9
26656,jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,7
26657,jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_trijet_pt_rat_x_bjets_dPhi_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,5
26658,jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_pt_rat_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,6
26659,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.2,197.4,384.7,147.3,516.3,llr_factorized,7
26660,jj_l_dR_x_jj_l_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_bijet_dR_x_bjets_mbb_llr,274.2,196.4,384.7,147.3,516.3,llr_factorized,6
26661,jj_lnu_dR_x_WW_mInv_x_jj_lnu_dPhi_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.5,195.9,387.2,146.4,525.3,llr_factorized,7
26662,jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.5,197.1,385.0,147.4,516.8,llr_factorized,10
26663,jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_llr,274.5,197.1,385.0,147.4,516.8,llr_factorized,7
26664,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.5,196.6,385.0,147.4,516.8,llr_factorized,7
26665,jj_l_dR_x_bjets_pt_bb_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_trijet_bijet_dR_llr,274.5,197.1,385.0,147.4,516.8,llr_factorized,7
26666,jj_lnu_dR_x_WW_mInv_x_min_b_l_dR_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.5,195.9,387.2,146.4,521.8,llr_factorized,7
26667,WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_trijet_pt_rat_x_bjets_dPhi_llr,274.5,196.2,385.0,146.9,520.3,llr_factorized,6
26668,jj_lnu_dR_x_jj_lnu_dPhi_x_trijet_pt_rat_x_bjets_mbb_x_bjets_dPhi_llr,274.5,196.6,385.0,147.4,520.3,llr_factorized,5
26669,jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_WW_pt_llr,274.5,196.6,385.0,147.4,516.8,llr_factorized,6
26670,jj_l_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.5,196.9,382.8,148.0,515.2,llr_factorized,6
26671,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_llr,274.6,196.7,385.2,147.5,517.0,llr_factorized,6
26672,jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_mbb_x_bjets_dPhi_llr,274.6,196.7,385.2,147.5,517.0,llr_factorized,8
26673,jj_l_dR_x_jj_lnu_dR_x_WW_mInv_x_trijet_bijet_dR_x_bjets_mbb_llr,274.6,197.7,385.2,147.5,517.0,llr_factorized,5
26674,jj_l_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_llr,274.6,196.7,385.2,147.5,517.0,llr_factorized,7
26675,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.6,197.7,385.2,147.5,517.0,llr_factorized,8
26676,bjets_pt_bb_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_WW_pt_x_bjets_mbb_x_bjets_dPhi_llr,274.6,197.3,383.0,148.6,515.4,llr_factorized,7
26677,jj_l_dR_x_jj_lnu_dR_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.6,197.7,383.0,147.5,515.4,llr_factorized,7
26678,jj_l_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_bjets_dPhi_llr,274.6,197.2,385.2,147.5,517.0,llr_factorized,7
26679,bjets_pt_bb_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_bjets_mbb_llr,274.6,197.0,383.0,148.0,515.4,llr_factorized,6
26680,jj_l_dR_x_jj_lnu_dR_x_WW_mInv_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_mbb_llr,274.6,196.0,387.4,146.4,522.0,llr_factorized,7
26681,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.6,197.2,385.2,147.5,517.0,llr_factorized,8
26682,jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_mbb_x_bjets_dPhi_llr,274.6,197.7,385.2,147.5,517.0,llr_factorized,8
26683,jj_lnu_dR_x_WW_mInv_x_jj_lnu_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_mbb_llr,274.6,195.3,387.4,145.4,525.5,llr_factorized,8
26684,jj_l_dR_x_min_b_l_dR_x_WW_pt_x_bjets_dPhi_llr,274.6,197.2,385.2,147.5,517.0,llr_factorized,4
26685,bjets_pt_bb_x_trijet_pt_rat_x_bjets_mbb_llr,274.6,197.2,385.2,147.5,517.0,llr_factorized,3
26686,jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.6,196.7,385.2,147.5,517.0,llr_factorized,5
26687,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_dPhi_llr,274.6,196.7,385.2,147.5,517.0,llr_factorized,8
26688,WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_mbb_llr,274.6,196.0,387.4,146.4,525.5,llr_factorized,7
26689,bjets_pt_bb_x_bjets_dR_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_mbb_x_bjets_dPhi_llr,274.6,197.7,385.2,147.5,517.0,llr_factorized,6
26690,bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_bjets_mbb_llr,274.8,197.8,385.4,147.6,517.3,llr_factorized,6
26691,jj_l_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_bijet_dR_x_bjets_mbb_llr,274.8,197.7,384.3,147.6,516.5,llr_factorized,5
26692,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_trijet_bijet_dR_x_bjets_mbb_llr,274.8,197.1,383.2,148.1,515.7,llr_factorized,5
26693,WW_mInv_x_jj_lnu_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_llr,274.8,194.8,389.7,144.4,530.8,llr_factorized,8
26694,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_blnu_bl_mInv_x_trijet_bijet_dR_llr,274.8,197.8,385.4,147.6,517.3,llr_factorized,7
26695,jj_lnu_dR_x_WW_mInv_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_trijet_bijet_dR_llr,274.8,194.1,391.9,143.3,535.7,llr_factorized,8
26696,jj_lnu_dR_x_WW_mInv_x_trijet_bijet_dR_x_bjets_mbb_llr,274.8,196.8,385.4,147.6,520.7,llr_factorized,4
26697,jj_l_dR_x_WW_mInv_x_jj_lnu_dPhi_x_trijet_bijet_dPhi_x_bjets_mbb_llr,274.8,197.8,385.4,147.6,517.3,llr_factorized,5
26698,bjets_pt_bb_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_llr,274.8,197.5,383.3,148.7,515.8,llr_factorized,8
26699,jj_lnu_dR_x_WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.8,196.1,387.6,146.5,522.3,llr_factorized,10
26700,WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_bjets_dPhi_llr,274.8,196.1,387.6,146.5,525.8,llr_factorized,7
26701,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_dPhi_llr,274.9,196.8,385.5,147.6,517.5,llr_factorized,9
26702,jj_lnu_dR_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.9,196.8,385.5,147.6,517.5,llr_factorized,9
26703,WW_mInv_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_WW_pt_llr,274.9,196.5,385.5,147.1,521.0,llr_factorized,5
26704,jj_lnu_dR_x_bjets_pt_bb_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.9,196.8,385.5,147.6,521.0,llr_factorized,8
26705,jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_llr,274.9,197.3,385.5,147.6,517.5,llr_factorized,6
26706,jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_WW_pt_x_bjets_dPhi_llr,274.9,196.8,385.5,147.6,517.5,llr_factorized,7
26707,jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_mbb_x_bjets_dPhi_llr,274.9,197.2,383.4,148.2,516.0,llr_factorized,10
26708,jj_l_dR_x_jj_lnu_dR_x_min_b_l_dR_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.9,197.9,385.6,147.7,517.6,llr_factorized,7
26709,jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_bjets_dPhi_llr,274.9,197.8,385.5,147.6,517.5,llr_factorized,7
26710,jj_lnu_dR_x_WW_mInv_x_bjets_dR_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.9,196.2,387.7,146.6,522.5,llr_factorized,6
26711,WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_pt_rat_x_bjets_dPhi_llr,274.9,196.9,385.6,147.7,521.1,llr_factorized,7
26712,jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_dPhi_llr,274.9,197.2,383.4,148.2,516.0,llr_factorized,9
26713,jj_lnu_dR_x_WW_mInv_x_jj_l_dPhi_x_min_b_l_dR_x_bjets_dPhi_llr,274.9,196.8,385.5,147.6,517.5,llr_factorized,5
26714,WW_mInv_x_bjets_pt_bb_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_llr,274.9,196.2,387.7,146.6,526.0,llr_factorized,6
26715,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.9,196.9,385.6,147.7,517.6,llr_factorized,9
26716,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,274.9,197.9,385.6,147.7,517.6,llr_factorized,10
26717,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_bjets_dPhi_llr,274.9,197.2,384.5,148.2,516.8,llr_factorized,6
26718,jj_lnu_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_bjets_mbb_llr,274.9,197.4,385.6,147.7,517.6,llr_factorized,4
26719,bjets_pt_bb_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_bjets_mbb_x_bjets_dPhi_llr,274.9,197.8,384.4,147.6,516.7,llr_factorized,5
26720,WW_mInv_x_jj_l_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_trijet_bijet_dR_llr,275.0,194.3,394.5,143.4,541.2,llr_factorized,5
26721,jj_l_dPhi_x_min_b_l_dR_x_blnu_bl_mInv_x_WW_pt_x_bjets_mbb_llr,275.0,197.9,385.7,147.7,514.2,llr_factorized,5
26722,bjets_pt_bb_x_jj_l_dPhi_x_bjets_dR_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.0,197.9,384.6,147.7,516.9,llr_factorized,7
26723,WW_mInv_x_jj_lnu_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_llr,275.0,195.9,390.1,146.1,527.8,llr_factorized,6
26724,jj_lnu_dPhi_x_min_b_l_dR_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_mbb_x_bjets_dPhi_llr,275.0,197.4,385.7,147.7,517.7,llr_factorized,6
26725,jj_l_dR_x_jj_lnu_dR_x_WW_mInv_x_jj_l_dPhi_x_trijet_pt_rat_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.0,196.3,387.9,146.6,522.8,llr_factorized,7
26726,jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_pt_bb_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.0,196.9,385.7,147.7,521.2,llr_factorized,8
26727,WW_mInv_x_jj_l_dPhi_x_WW_pt_llr,275.0,196.6,387.9,147.2,522.8,llr_factorized,3
26728,jj_l_dR_x_WW_mInv_x_jj_lnu_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_trijet_bijet_dR_llr,275.0,195.6,387.9,145.5,526.2,llr_factorized,8
26729,jj_lnu_dR_x_WW_mInv_x_jj_l_dPhi_x_WW_pt_x_trijet_bijet_dR_llr,275.0,196.9,385.7,147.7,517.7,llr_factorized,5
26730,jj_lnu_dR_x_bjets_dR_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.2,197.1,386.1,147.8,518.2,llr_factorized,6
26731,jj_l_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_llr,275.2,198.1,385.0,147.8,517.4,llr_factorized,8
26732,jj_lnu_dR_x_bjets_pt_bb_x_jj_l_dPhi_x_min_b_l_dR_x_trijet_bijet_dPhi_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_llr,275.2,198.1,383.9,147.8,516.6,llr_factorized,8
26733,bjets_pt_bb_x_jj_l_dPhi_x_bjets_dR_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_llr,275.2,197.6,383.9,147.8,516.6,llr_factorized,6
26734,jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_bjets_mbb_llr,275.2,197.9,386.1,148.4,518.2,llr_factorized,8
26735,jj_l_dR_x_jj_lnu_dR_x_jj_l_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_bjets_dPhi_llr,275.2,197.4,383.9,148.4,516.6,llr_factorized,6
26736,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_dPhi_llr,275.2,197.1,386.1,147.8,521.7,llr_factorized,8
26737,jj_l_dR_x_WW_mInv_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_WW_pt_llr,275.2,197.1,386.1,147.8,521.7,llr_factorized,5
26738,bjets_pt_bb_x_bjets_dR_x_min_b_l_dR_x_trijet_pt_rat_x_WW_pt_llr,275.2,198.1,383.9,147.8,516.6,llr_factorized,5
26739,jj_l_dR_x_bjets_pt_bb_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_llr,275.2,198.1,386.1,147.8,518.2,llr_factorized,5
26740,WW_mInv_x_jj_lnu_dPhi_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_pt_rat_llr,275.2,197.1,386.1,147.8,518.2,llr_factorized,6
26741,jj_l_dR_x_WW_mInv_x_jj_l_dPhi_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.2,196.8,386.1,147.3,521.7,llr_factorized,8
26742,jj_l_dR_x_blnu_bl_mInv_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.2,197.5,386.1,146.8,521.7,llr_factorized,4
26743,WW_mInv_x_bjets_dR_x_trijet_bijet_dPhi_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.2,195.8,390.5,145.7,531.7,llr_factorized,6
26744,jj_l_dR_x_jj_l_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_bjets_dPhi_llr,275.2,197.0,386.1,146.8,521.7,llr_factorized,5
26745,jj_lnu_dR_x_bjets_pt_bb_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.2,197.6,386.1,147.8,518.2,llr_factorized,9
26746,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_bjets_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.2,197.6,386.1,147.8,518.2,llr_factorized,9
26747,WW_mInv_x_bjets_dR_x_min_b_l_dR_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_trijet_bijet_dR_llr,275.2,191.8,394.8,139.2,541.6,llr_factorized,7
26748,jj_l_dR_x_jj_lnu_dR_x_jj_lnu_dPhi_x_jj_l_dPhi_x_trijet_bijet_dPhi_x_trijet_pt_rat_x_blnu_bl_mInv_x_WW_pt_x_trijet_bijet_dR_x_bjets_dPhi_llr,275.2,197.1,386.1,147.8,518.2,llr_factorized,10
